item_name,supplier_name,quantity,price_per_unit,total_amount,amount_before_vat,purchase_date,invoice_no,notes,category,sheet_category,discount_pct,pur_id
แม่สี Matrix  M-193,ทรัพย์สินไทย,3,2950,8850,,2564-08-26,,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2036
แม่สี Matrix  M-193,ทรัพย์สินไทย,2,2950,5900,,2565-03-23,IV6503300,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2037
แม่สี บรอนซ์หยาบสว่าง SC-193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2565-10-25,IV228-65,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,,2038
แม่สี บรอนซ์หยาบสว่าง SC-193,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2565-12-13,IV308-65,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,,2039
แม่สี บรอนซ์หยาบสว่าง SC-193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-02-22,IV113-66,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,,2040
แม่สี บรอนซ์หยาบสว่าง SC-193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-03-20,IV168-66,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,,2041
แม่สี บรอนซ์หยาบสว่าง SC-193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-04-24,IV226-66,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,,2042
แม่สี บรอนซ์หยาบสว่าง SC-193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-06-13,IV329-66,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,,2043
แม่สี บรอนซ์หยาบสว่าง SC-193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-06-24,IV353-66,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,,2044
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-08-21,IV469-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2045
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-09-09,IV517-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2046
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2566-10-21,IV684-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2047
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2566-10-16,IV591-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2048
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,3,2450,7350,,2567-05-08,IV6705049,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2049
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2567-07-23,IV6707130,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2050
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,1,2621.5,2621.5,,2568-03-26,IV6803171,ราคารวม VAT แล้ว,แม่สี,งานสี,,2051
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,2,2450,5243,4900.0,2568-05-21,IV6805147,,แม่สี,งานสี,,2052
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,1,2450,2621.5,2450.0,2568-06-26,IV6806175,,แม่สี,งานสี,0.07,2053
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,2,2450,5243,4900.0,2568-07-23,IV6807180,,แม่สี,งานสี,0.07,2054
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,2,2450,5243,4900.0,2568-08-23,IV6808151,,แม่สี,งานสี,0.07,2055
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,4,2450,10486,9800.0,2568-10-01,IV6810015,,แม่สี,งานสี,0.07,2056
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,2,2450,5243,4900.0,2568-11-03,IV6811023,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,0.07,2057
แม่สี บรอนซ์หยาบสว่าง Hybrid S193,บจก. วีที คัลเลอร์ โปร,1,2450,2621.5,2450.0,2568-12-08,IV6812065,,แม่สี,งานสี,0.07,2058
แม่สี Matrix  M-194,ทรัพย์สินไทย,2,2950,5900,,2562-06-24,,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2059
แม่สี Matrix  M-194,ทรัพย์สินไทย,2,2950,5900,,2563-02-20,,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2060
แม่สี Matrix  M-194,ทรัพย์สินไทย,2,2950,5900,,2563-03-24,,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2061
แม่สี Matrix  M-194,ทรัพย์สินไทย,2,2950,5900,,2563-11-25,,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2062
แม่สี Matrix  M-194,ทรัพย์สินไทย,2,2950,5900,,2563-12-21,,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2063
แม่สี Matrix  M-194,ทรัพย์สินไทย,2,2950,5900,,2565-01-21,IV6501224,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2064
แม่สี Matrix  M-194,ทรัพย์สินไทย,1,2950,2950,,2565-05-25,IV6505290,ราคาที่ระบุเป็นก่อนหักส่วนลด,แม่สี,งานสี,10.0,2065
แม่สี บรอนซ์ละเอียด SC-194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2565-08-24,IV148-65,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2066
แม่สี บรอนซ์ละเอียด SC-194,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2565-12-13,IV308-65,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2067
แม่สี บรอนซ์ละเอียด SC-194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-04-24,IV226-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2068
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-07-10,IV387-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2069
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-09-09,IV517-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2070
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2566-10-16,IV591-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2071
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2566-10-21,IV684-66,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2072
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2567-02-26,IV6702103,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2073
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2567-05-08,IV6705049,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2074
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2567-03-19,IV6703088,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2075
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2567-07-11,IV6707082,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2076
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2567-08-23,IV6708116,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2077
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,2,2450,4900,,2567-11-19,IV6711103,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2078
แม่สี บรอนซ์ละเอียด Hybrid S194,บจก. วีที คัลเลอร์ โปร,1,2450,2450,,2567-12-18,IV6712085,ราคาที่ระบุ ยังไม่รวม VAT7%,แม่สี,งานสี,,2079
